"순번","노선명(도로명)","도로종류","도로기능","도로규모","도로폭","시도구도구분"
"11542","무명도로-39127","일반도로","기타","소로","6m미만","구도"
"11543","무명도로-39151","일반도로","기타","소로","6m미만","구도"
"11544","무명도로-39156","일반도로","기타","소로","6m미만","구도"
"11545","무명도로-39167","일반도로","기타","소로","6m미만","구도"
"11546","무명도로-39171","일반도로","기타","소로","6m미만","구도"
"11547","무명도로-39172","일반도로","기타","소로","6m미만","구도"
"11548","무명도로-39173","일반도로","기타","소로","6m미만","구도"
"11549","무명도로-39175","일반도로","기타","소로","6m미만","구도"
"11550","무명도로-39188","일반도로","기타","소로","6m미만","구도"
"11551","무명도로-39193","일반도로","기타","소로","6m미만","구도"
"11552","무명도로-39194","일반도로","기타","소로","6m미만","구도"
"11553","무명도로-39223","일반도로","기타","소로","6m미만","구도"
"11554","무명도로-39246","일반도로","기타","소로","6m미만","구도"
"11555","무명도로-39250","일반도로","기타","소로","6m미만","구도"
"11556","무명도로-39251","일반도로","기타","소로","6m미만","구도"
"11557","무명도로-39256","일반도로","기타","소로","6m미만","구도"
"11558","무명도로-39258","일반도로","기타","소로","6m미만","구도"
"11559","무명도로-39267","일반도로","기타","소로","6m미만","구도"
"11560","무명도로-39268","일반도로","기타","소로","6m미만","구도"
"11561","무명도로-39269","일반도로","기타","소로","6m미만","구도"
"11562","무명도로-39271","일반도로","기타","소로","6m미만","구도"
"11563","무명도로-39278","일반도로","기타","소로","6m미만","구도"
"11564","무명도로-39279","일반도로","기타","소로","6m미만","구도"
"11565","무명도로-39280","일반도로","기타","소로","6m미만","구도"
"11566","무명도로-39281","일반도로","기타","소로","6m미만","구도"
"11567","무명도로-39283","일반도로","기타","소로","6m미만","구도"
"11568","무명도로-39284","일반도로","기타","소로","6m미만","구도"
"11569","무명도로-39286","일반도로","기타","소로","6m미만","구도"
"11570","무명도로-39288","일반도로","기타","소로","6m미만","구도"
"11571","무명도로-39291","일반도로","기타","소로","6m미만","구도"
"11572","무명도로-39292","일반도로","기타","소로","6m미만","구도"
"11573","무명도로-39294","일반도로","기타","소로","6m미만","구도"
"11574","무명도로-39299","일반도로","기타","소로","6m미만","구도"
"11575","무명도로-39301","일반도로","기타","소로","6m미만","구도"
"11576","무명도로-39302","일반도로","기타","소로","6m미만","구도"
"11577","무명도로-39316","일반도로","기타","소로","6m미만","구도"
"11578","무명도로-39324","일반도로","기타","소로","6m미만","구도"
"11579","무명도로-39325","일반도로","기타","소로","6m미만","구도"
"11580","무명도로-39327","일반도로","기타","소로","6m미만","구도"
"11581","무명도로-39337","일반도로","기타","소로","6m미만","구도"
"11582","무명도로-39338","일반도로","기타","소로","6m미만","구도"
"11583","무명도로-39345","일반도로","기타","소로","6m미만","구도"
"11584","무명도로-39346","일반도로","기타","소로","6m미만","구도"
"11585","무명도로-39349","일반도로","기타","소로","6m미만","구도"
"11586","무명도로-39351","일반도로","기타","소로","6m미만","구도"
"11587","무명도로-39353","일반도로","기타","소로","6m미만","구도"
"11588","무명도로-39361","일반도로","기타","소로","6m미만","구도"
"11589","무명도로-39366","일반도로","기타","소로","6m미만","구도"
"11590","무명도로-39368","일반도로","기타","소로","6m미만","구도"
"11591","무명도로-39370","일반도로","기타","소로","6m미만","구도"
"11592","무명도로-39381","일반도로","기타","소로","6m미만","구도"
"11593","무명도로-39388","일반도로","기타","소로","6m미만","구도"
"11594","무명도로-39389","일반도로","기타","소로","6m미만","구도"
"11595","무명도로-3939","일반도로","기타","소로","6m미만","구도"
"11596","무명도로-39393","일반도로","기타","소로","6m미만","구도"
"11597","무명도로-39397","일반도로","기타","소로","6m미만","구도"
"11598","무명도로-39406","일반도로","기타","소로","6m미만","구도"
"11599","무명도로-39409","일반도로","기타","소로","6m미만","구도"
"11600","무명도로-39411","일반도로","기타","소로","6m미만","구도"
"11601","무명도로-39413","일반도로","기타","소로","6m미만","구도"
"11602","무명도로-39414","일반도로","기타","소로","6m미만","구도"
"11603","무명도로-39415","일반도로","기타","소로","6m미만","구도"
"11604","무명도로-39417","일반도로","기타","소로","6m미만","구도"
"11605","무명도로-39418","일반도로","기타","소로","6m미만","구도"
"11606","무명도로-39420","일반도로","기타","소로","6m미만","구도"
"11607","무명도로-39421","일반도로","기타","소로","6m미만","구도"
"11608","무명도로-39422","일반도로","기타","소로","6m미만","구도"
"11609","무명도로-39424","일반도로","기타","소로","6m미만","구도"
"11610","무명도로-39426","일반도로","기타","소로","6m미만","구도"
"11611","무명도로-39429","일반도로","기타","소로","6m미만","구도"
"11612","무명도로-39433","일반도로","기타","소로","6m미만","구도"
"11613","무명도로-39434","일반도로","기타","소로","6m미만","구도"
"11614","무명도로-39437","일반도로","기타","소로","6m미만","구도"
"11615","무명도로-39440","일반도로","기타","소로","6m미만","구도"
"11616","무명도로-39443","일반도로","기타","소로","6m미만","구도"
"11617","무명도로-39444","일반도로","기타","소로","6m미만","구도"
"11618","무명도로-39450","일반도로","기타","소로","6m미만","구도"
"11619","무명도로-39451","일반도로","기타","소로","6m미만","구도"
"11620","무명도로-39453","일반도로","기타","소로","6m미만","구도"
"11621","무명도로-39475","일반도로","기타","소로","6m미만","구도"
"11622","무명도로-39478","일반도로","기타","소로","6m미만","구도"
"11623","무명도로-3948","일반도로","기타","소로","6m미만","구도"
"11624","무명도로-3949","일반도로","기타","소로","6m미만","구도"
"11625","무명도로-39499","일반도로","기타","소로","6m미만","구도"
"11626","무명도로-39506","일반도로","기타","소로","6m미만","구도"
"11627","무명도로-39521","일반도로","기타","소로","6m미만","구도"
"11628","무명도로-39527","일반도로","기타","소로","6m미만","구도"
"11629","무명도로-39528","일반도로","기타","소로","6m미만","구도"
"11630","무명도로-39550","일반도로","기타","소로","6m미만","구도"
"11631","무명도로-39556","일반도로","기타","소로","6m미만","구도"
"11632","무명도로-39557","일반도로","기타","소로","6m미만","구도"
"11633","무명도로-39558","일반도로","기타","소로","6m미만","구도"
"11634","무명도로-39559","일반도로","기타","소로","6m미만","구도"
"11635","무명도로-39560","일반도로","기타","소로","6m미만","구도"
"11636","무명도로-39593","일반도로","기타","소로","6m미만","구도"
"11637","무명도로-39596","일반도로","기타","소로","6m미만","구도"
"11638","무명도로-39597","일반도로","기타","소로","6m미만","구도"
"11639","무명도로-39600","일반도로","기타","소로","6m미만","구도"
"11640","무명도로-39603","일반도로","기타","소로","6m미만","구도"
"11641","무명도로-39609","일반도로","기타","소로","6m미만","구도"
"11642","무명도로-39614","일반도로","기타","소로","6m미만","구도"
"11643","무명도로-39620","일반도로","기타","소로","6m미만","구도"
"11644","무명도로-39621","일반도로","기타","소로","6m미만","구도"
"11645","무명도로-39622","일반도로","기타","소로","6m미만","구도"
"11646","무명도로-39623","일반도로","기타","소로","6m미만","구도"
"11647","무명도로-39625","일반도로","기타","소로","6m미만","구도"
"11648","무명도로-39631","일반도로","기타","소로","6m미만","구도"
"11649","무명도로-39632","일반도로","기타","소로","6m미만","구도"
"11650","무명도로-39633","일반도로","기타","소로","6m미만","구도"
"11651","무명도로-39634","일반도로","기타","소로","6m미만","구도"
"11652","무명도로-39636","일반도로","기타","소로","6m미만","구도"
"11653","무명도로-39639","일반도로","기타","소로","6m미만","구도"
"11654","무명도로-39640","일반도로","기타","소로","6m미만","구도"
"11655","무명도로-39641","일반도로","기타","소로","6m미만","구도"
